"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[receive]] [[tax]] [[refund]] [[process]] due [[incomplete]] [[personal]] [[information]] please [[confirm]] [[information]] linknn [[mission]] [[irs]] [[help]] american [[taxpayers]] [[understand]] [[meet]] [[tax]] [[obligations]] [[provide]] highest quality service","[[perceive]] [[levi]] [[rendition]] [[processes]] due [[unsatisfactory]] [[interpersonal]] [[communication]] please [[affirming]] [[communication]] linknn [[roles]] [[dci]] [[helps]] american [[shareholder]] [[comprehension]] [[achieve]] [[prosecutor]] [[tasks]] [[ensures]] highest quality service",0.005566596984863281,0.35567140579223633,1,1,1,575,"Failed"
"usps [[package]] [[arrived]] warehouse [[delivered]] due [[incomplete]] [[address]] [[information]] please [[confirm]] [[address]] [[link]] within [[hours]] please [[reply]] [[exit]] [[sms]] [[open]] [[sms]] [[activation]] [[link]] [[copy]] [[link]] safari [[browser]] open [[us]] postal team wishes wonderful day","usps [[platoon]] [[come]] warehouse [[deployed]] due [[unfinished]] [[confronting]] [[communication]] please [[emphasizing]] [[combat]] [[bonding]] within [[moments]] please [[answers]] [[left]] [[sm]] [[introductory]] [[sm]] [[lets]] [[liaison]] [[ripping]] [[liaison]] safari [[scout]] open [[ourselves]] postal team wishes wonderful day",0.01672208309173584,0.5001709461212158,1,0,1,726,"Successful"
"tddnewsletteremccouk [[games]] thedailydraw dear helen dozens [[free]] games great prizeswith","tddnewsletteremccouk [[jeu]] thedailydraw dear helen dozens [[unbridled]] games great prizeswith",0.11231881380081177,0.6968682408332825,1,0,1,57,"Successful"
"urgent important [[information]] [[user]] today lucky day find log onto fantastic surprise awaiting","urgent important [[enlightened]] [[eaters]] today lucky day find log onto fantastic surprise awaiting",0.025157511234283447,0.9048235416412354,1,0,1,65,"Successful"
"frmalertsbankofthewestcom subj [[bank]] [[west]] msgfor [[security]] [[review]] due [[unusual]] activityverify [[account]]","frmalertsbankofthewestcom subj [[shoreline]] [[westen]] msgfor [[seguro]] [[studied]] due [[surreal]] activityverify [[cont]]",0.05004608631134033,0.304729700088501,1,1,1,170,"Failed"
"[[todays]] vodafone numbers [[ending]] [[last]] [[four]] [[digits]] [[selected]] [[received]] £ [[award]] [[number]] [[matches]] please [[call]] [[claim]] £ [[award]]","[[tomorrows]] vodafone numbers [[interrupt]] [[finale]] [[three]] [[graphs]] [[decides]] [[get]] £ [[allot]] [[numbers]] [[ballgame]] please [[ask]] [[argument]] £ [[primes]]",0.0060353875160217285,0.2997449040412903,1,1,1,375,"Failed"
"ur [[awarded]] city break could [[win]] £ summer [[shopping]] spree every wk txt [[store]] skilgme tscs","ur [[decorated]] city break could [[getting]] £ summer [[boutiques]] spree every wk txt [[tent]] skilgme tscs",0.027013123035430908,0.5037736892700195,1,0,1,189,"Successful"
"nd [[time]] tried [[contact]] u [[u]] £ [[prize]] [[claim]] [[call]] [[b]] tcsstop [[sms]] ppm","nd [[jours]] tried [[coordinate]] u [[ni]] £ [[primes]] [[argument]] [[drew]] [[j]] tcsstop [[fs]] ppm",0.005673587322235107,0.542183518409729,1,0,1,246,"Successful"
"package reminder deliver [[package]] door due [[incomplete]] house [[number]] please fill [[address]]","package reminder deliver [[bales]] door due [[partial]] house [[chiffre]] please fill [[faces]]",0.016063928604125977,0.6350444555282593,1,0,1,123,"Successful"
"congratulations youve youre winner august £ [[prize]] draw [[call]] [[prize]] [[code]]","congratulations youve youre winner august £ [[primes]] draw [[drew]] [[primes]] [[cipher]]",0.00946587324142456,0.8590011596679688,1,0,1,151,"Successful"
"[[package]] [[tracking]] [[package]] [[arrived]] transit [[center]] could [[delivered]] due [[incomplete]] [[address]] [[information]] [[detail]] [[info]] [[regards]] usps [[customer]] [[service]]","[[platoon]] [[follows]] [[platoon]] [[landings]] transit [[concentrated]] could [[deployed]] due [[unfinished]] [[adress]] [[particulars]] [[lucidity]] [[detail]] [[considers]] usps [[talkers]] [[serving]]",0.016425788402557373,0.5110684037208557,1,0,1,413,"Successful"
"please [[call]] [[customer]] [[service]] representative ampm wn [[guaranteed]] [[cash]] [[prize]] [[rs]] flpkart [[team]]","please [[convening]] [[audience]] [[services]] representative ampm wn [[gage]] [[liquids]] [[nobel]] [[s]] flpkart [[task]]",0.006963849067687988,0.1874607801437378,1,1,1,225,"Failed"
"[[congratulations]] [[ur]] [[awarded]] either [[yrs]] supply cds [[virgin]] records [[mystery]] [[gift]] [[guaranteed]] [[call]] tscs £[[pm]] approx [[mins]]","[[congratulate]] [[shes]] [[mapped]] either [[anni]] supply cds [[maidens]] records [[enigma]] [[dons]] [[seguro]] [[dawa]] tscs £[[midday]] approx [[moments]]",0.008734524250030518,0.5332788825035095,1,0,1,227,"Successful"
"[[urgent]] [[mobile]] [[number]] [[awarded]] £ [[prize]] [[guaranteed]] [[call]] [[land]] [[line]] [[claim]] [[valid]] [[hrs]] ppm","[[imperative]] [[movable]] [[chiffre]] [[assign]] £ [[nobel]] [[ensures]] [[called]] [[soils]] [[conformity]] [[asks]] [[useful]] [[h]] ppm",0.0029915571212768555,0.21769964694976807,1,1,1,308,"Failed"
"[[hold]] paytm [[amount]] sometime [[complete]] paytm kyc paytm [[office]] [[ph]]","[[keeps]] paytm [[greatness]] sometime [[accomplish]] paytm kyc paytm [[salle]] [[ww]]",0.010466396808624268,0.4837149977684021,1,1,1,124,"Failed"
"[[dear]] dave final [[notice]] [[collect]] [[tenerife]] [[holiday]] [[cash]] [[award]] [[call]] [[landline]] tcs [[sae]] [[box]] cwwx ppm","[[pumpkin]] dave final [[view]] [[gathering]] [[majorca]] [[bustling]] [[crate]] [[prix]] [[dawa]] [[fix]] tcs [[lae]] [[disco]] cwwx ppm",0.007610797882080078,0.4653054475784302,1,1,1,346,"Failed"
"[[wells]] fargo [[bank]] [[account]] [[suspended]] due [[recent]] [[database]] [[breach]] [[safety]] [[click]] [[reactivate]]","[[depressions]] fargo [[bankers]] [[accountants]] [[hanging]] due [[modern]] [[base]] [[broke]] [[securing]] [[elected]] [[reopen]]",0.014945387840270996,0.5743764638900757,1,0,1,277,"Successful"
"[[receive]] [[tax]] [[refund]] [[process]] due [[incomplete]] [[personal]] [[information]] please [[confirm]] [[information]] [[link]] mission [[irs]] [[help]] american [[taxpayers]] [[understand]] [[meet]] [[tax]] [[obligations]] [[provide]] highest quality service","[[achieve]] [[levi]] [[rendition]] [[transformative]] due [[deficient]] [[interpersonal]] [[enlightened]] please [[affirming]] [[communication]] [[relations]] mission [[pi]] [[helped]] american [[lenders]] [[embracing]] [[achieve]] [[taxation]] [[homework]] [[ensures]] highest quality service",0.005438387393951416,0.48642563819885254,1,1,1,617,"Failed"
"[[congratulation]] [[mobile]] [[selected]] [[winner]] e euromega [[draw]] draw [[number]] [[eu]] [[email]] robertdepgmailcom�for [[claims]]","[[felicitations]] [[laptop]] [[wahl]] [[triomphe]] e euromega [[attract]] draw [[chiffre]] [[ha]] [[communication]] robertdepgmailcom�for [[argued]]",0.01941913366317749,0.28388869762420654,1,1,1,241,"Failed"
"[[receive]] [[tax]] [[refund]] [[process]] due [[incomplete]] [[personal]] [[information]] please [[confirm]] [[information]] [[link]] [[order]] [[expedite]] [[processing]] [[refund]] [[avoid]] [[potential]] [[delays]] [[penalties]] please [[provide]] [[accurate]] personal information immediately ensure precise payment deadline november thank cooperation sincerely","[[attained]] [[prosecutor]] [[rendition]] [[treatment]] due [[inadequate]] [[interpersonal]] [[communication]] please [[confirmation]] [[communication]] [[rapport]] [[fatwa]] [[rationalizing]] [[processes]] [[remission]] [[preventing]] [[eventual]] [[scheduling]] [[sentencing]] please [[giving]] [[conscientious]] personal information immediately ensure precise payment deadline november thank cooperation sincerely",0.0054239630699157715,0.19271379709243774,1,1,1,974,"Failed"
"[[u]] [[secret]] [[admirer]] [[looking]] [[make]] [[contact]] ufind rreveal thinks ur specialcall stopsms","[[ni]] [[stealthy]] [[midshipman]] [[watching]] [[making]] [[interacting]] ufind rreveal thinks ur specialcall stopsms",0.0254286527633667,0.5486057996749878,1,0,1,147,"Successful"
"pvt [[finance]] [[arranged]] [[cheque]] [[basics]] [[business]] [[peoples]] [[traders]] stockists [[industries]] [[corporate]] [[comp]] [[pm]] [[turn]] [[l]] cnt","pvt [[resources]] [[organizes]] [[inspect]] [[fundamentals]] [[societies]] [[people]] [[salesman]] stockists [[societies]] [[organizational]] [[eds]] [[particle]] [[transformations]] [[i]] cnt",0.08144688606262207,0.512741208076477,1,0,1,299,"Successful"
